date,year,quarter,month,subdiv,lat,long,density,lon,X,Y,depth,year_q,temp
2021-01-31,2021,1,1,20,58.05003333333334,1104.996,0,11.083266666666669,622.9565245935718,6436.177584283628,115.44478607177734,2021_1,5.629657745361328
2021-02-01,2021,1,2,21,57.131866666666674,1151.025,0.21218074656188604,11.850416666666668,672.514619391116,6335.670339029365,47.37312316894531,2021_1,5.6545610427856445
2021-02-01,2021,1,2,21,57.180249999999994,1204.196,0.10505050505050505,12.069933333333331,685.5527564521476,6341.6299187733375,41.398231506347656,2021_1,4.749992370605469
2021-02-01,2021,1,2,21,57.01523333333333,1212.479,0,12.207983333333335,694.7571114966618,6323.656934695908,37.878231048583984,2021_1,5.861842632293701
2021-02-01,2021,1,2,21,56.90086666666666,1215.918,0,12.265299999999998,698.8437378996841,6311.099630508759,19.68486213684082,2021_1,5.058351516723633
2021-02-02,2021,1,2,21,57.192099999999996,1139.606,0.7185714285714286,11.6601,660.7380559605746,6341.906977992569,48.363121032714844,2021_1,5.5805840492248535
2021-02-02,2021,1,2,21,57.307333333333325,1134.457,0,11.574283333333335,655.0691469465735,6354.530193442935,68.483123779296875,2021_1,5.464858055114746
2021-02-02,2021,1,2,21,57.37371666666666,1118.966,0,11.316099999999999,639.2689313544242,6361.358776445651,37.367637634277344,2021_1,4.762444019317627
2021-02-03,2021,1,2,21,57.441933333333324,1049.927,0,10.832116666666666,609.9667108915253,6368.063691109525,35.68459701538086,2021_1,4.065889358520508
2021-02-03,2021,1,2,20,57.829366666666665,1038.713,0,10.645216666666666,597.7038135750525,6410.900791429268,35.74995803833008,2021_1,5.60841703414917
2021-02-03,2021,1,2,20,57.74951666666666,1010.688,0.24011299435028252,10.178133333333333,570.1220190949148,6401.4333726282375,21.376081466674805,2021_1,5.130130767822266
2021-02-04,2021,1,2,20,57.74058333333334,943.681,0,9.728016666666667,543.3427559690742,6400.061954398137,42.03807067871094,2021_1,5.4150519371032715
2021-02-04,2021,1,2,20,58.00783333333334,949.016,0,9.816933333333333,548.2770207191226,6429.874175090765,95.15806579589844,2021_1,6.2705464363098145
2021-02-04,2021,1,2,20,58.06090000000001,1044.532,0,10.742199999999999,602.798197554333,6436.816830013648,221.1450653076172,2021_1,6.600146293640137
1991-02-12,1991,1,2,20,57.53150000000001,830.29,0.1580135440180587,8.504833333333332,470.3499598861348,6376.660637649948,71.2132568359375,1991_1,NA
1991-02-12,1991,1,2,20,57.594150000000006,843.619,0,8.726983333333333,483.680048604287,6383.559903474682,73.1932601928711,1991_1,NA
1991-02-12,1991,1,2,20,57.7575,844.34,0,8.739,484.46836220139375,6401.742322372574,158.6632537841797,1991_1,NA
